full_id,osm_id,osm_type,highway,name,xcoord,ycoord
n1617757070,"1617757070",node,bus_stop,Provincialeweg/Cremerstraat,5.8249248,50.8709292
n1617757072,"1617757072",node,bus_stop,Station Arriva,5.8334227,50.8687453
n1617757073,"1617757073",node,bus_stop,Station Arriva,5.8332531,50.8688358
n1617757074,"1617757074",node,bus_stop,Zendmast,5.846163,50.8757427
n1617757075,"1617757075",node,bus_stop,Zendmast,5.8460751,50.8754734
n1620875575,"1620875575",node,bus_stop,Vrijenban,4.3777052,51.9845791
n1620875593,"1620875593",node,bus_stop,Vrijenban,4.3777079,51.9848056
n1621662862,"1621662862",node,bus_stop,De Lugt,4.4238551,51.9399781
n1621662863,"1621662863",node,bus_stop,De Lugt,4.4240615,51.9405111
n1621662866,"1621662866",node,bus_stop,Halfwege,4.3909871,51.9667665
n1626974093,"1626974093",node,bus_stop,Van Hoochstratenweg,4.5505415,51.8992571
n1626974094,"1626974094",node,bus_stop,Oostdijk,4.5560824,51.9014312
n1626974095,"1626974095",node,bus_stop,IJsselmondsehoofd,4.552047,51.9021656
n1626974096,"1626974096",node,bus_stop,Roelantweg,4.55222,51.899096
n1627122433,"1627122433",node,bus_stop,Amerikalaan,4.6466153,52.1219772
n1627122444,"1627122444",node,bus_stop,Amerikalaan,4.6477202,52.1223984
n1627321465,"1627321465",node,bus_stop,Ziekenhuis,4.5417714,52.1577239
n1631231579,"1631231579",node,bus_stop,DAF 2,5.5188075,51.428903
n1634510165,"1634510165",node,bus_stop,Maaseikerweg,5.8147597,51.0812349
n1634510166,"1634510166",node,bus_stop,Schettereind,5.8161493,51.0825042
n1635687830,"1635687830",node,bus_stop,Beeselseweg,6.0476513,51.2900274
n1640872545,"1640872545",node,bus_stop,Zwaardslootseweg,4.4911135,52.0633222
n1640872561,"1640872561",node,bus_stop,Zwaardslootseweg,4.4907016,52.0635129
n1655770268,"1655770268",node,bus_stop,Hemsterhuisstraat,4.8217311,52.3592206
n1655770279,"1655770279",node,bus_stop,Hemsterhuisstraat,4.8218117,52.3590519
n1655792772,"1655792772",node,bus_stop,Dierenpark,4.7401388,52.7397067
n1656613938,"1656613938",node,bus_stop,Benedenrijweg,4.585826,51.8934433
n1656613945,"1656613945",node,bus_stop,Benedenrijweg,4.5843535,51.8932576
n1656613949,"1656613949",node,bus_stop,De Hagen,4.5526593,51.8856531
n1656613954,"1656613954",node,bus_stop,Dillenburgplein,4.6045441,51.8850662
n1656613960,"1656613960",node,bus_stop,Dillenburgplein,4.604022,51.8855582
n1656613965,"1656613965",node,bus_stop,Grote Hagen,4.5528945,51.8874442
n1656613976,"1656613976",node,bus_stop,Grote Hagen,4.5531183,51.8880788
n1656613978,"1656613978",node,bus_stop,Huys ten Donck,4.59206,51.8904556
n1656613985,"1656613985",node,bus_stop,Huys ten Donck,4.592543,51.8904137
n1656613990,"1656613990",node,bus_stop,Juliana van Stolbergstraat,4.6074992,51.8822082
n1656613993,"1656613993",node,bus_stop,Juliana van Stolbergstraat,4.6066257,51.8826233
n1656614006,"1656614006",node,bus_stop,Koninginneweg,4.5499086,51.8944505
n1656614016,"1656614016",node,bus_stop,Koninginneweg,4.5497894,51.8944218
n1656614044,"1656614044",node,bus_stop,Oranjestraat,4.6032851,51.8790053
n1656614051,"1656614051",node,bus_stop,Oranjestraat,4.6040491,51.8793686
n1656614056,"1656614056",node,bus_stop,Prinsenplein,4.5507315,51.8909141
n1656614077,"1656614077",node,bus_stop,Prinsenplein,4.5506037,51.891015
n1656614085,"1656614085",node,bus_stop,Ravelstraat,4.6009318,51.8879747
n1656614091,"1656614091",node,bus_stop,Ravelstraat,4.601172,51.888457
n1656614101,"1656614101",node,bus_stop,Rijnsingel,4.5821157,51.8895775
n1656614108,"1656614108",node,bus_stop,Rijnsingel,4.5825652,51.890234
n1656614113,"1656614113",node,bus_stop,Sporttunnel,4.5957131,51.8769394
n1656614118,"1656614118",node,bus_stop,Sporttunnel,4.5962046,51.876966
n1662473010,"1662473010",node,bus_stop,Gezondheidspark,4.6821124,51.7939838
n1670544145,"1670544145",node,bus_stop,Plein,4.890021,51.8132644
n1670544179,"1670544179",node,bus_stop,Raadhuis,4.8984472,51.8073352
n1670544183,"1670544183",node,bus_stop,Raadhuis,4.8982308,51.8070448
n1670544204,"1670544204",node,bus_stop,Sportlaan,4.902124,51.8071469
n1670544223,"1670544223",node,bus_stop,Sportlaan,4.9021097,51.8072959
n1670544238,"1670544238",node,bus_stop,Van Randwijklaan,4.8920564,51.8062418
n1670544248,"1670544248",node,bus_stop,Van Randwijklaan,4.8920791,51.8063147
n1670754170,"1670754170",node,bus_stop,Sigmondstraat,4.8914348,51.8103946
n1671145108,"1671145108",node,bus_stop,Sluis,4.9669352,51.8310268
n1672629547,"1672629547",node,bus_stop,Voorwijk,5.3414109,51.9814632
n1674537285,"1674537285",node,bus_stop,De Wending,6.9100731,53.3359897
n1675125538,"1675125538",node,bus_stop,Ziekenhuis,4.7693498,51.8226078
n1676187380,"1676187380",node,bus_stop,Blijdorpplein,4.4421258,51.9295766
n1684057489,"1684057489",node,bus_stop,Station Baanhoek,4.7428056,51.8288528
n1684057495,"1684057495",node,bus_stop,Station Baanhoek,4.7426509,51.8290529
n1690582170,"1690582170",node,bus_stop,Stokhasseltlaan,5.0773984,51.5838355
n1691479892,"1691479892",node,bus_stop,Speenkruid,6.8882393,53.3193789
n1692441419,"1692441419",node,bus_stop,Walibi Holland,5.7670254,52.4384305
n1695218303,"1695218303",node,bus_stop,Gemeentehuis,4.9959892,51.9205395
n1695218324,"1695218324",node,bus_stop,Open Vensters,4.9658078,51.9544216
n1695218334,"1695218334",node,bus_stop,Open Vensters,4.9657589,51.9544788
n1695280352,"1695280352",node,bus_stop,Kampeerterrein Stortemelk,5.0774738,53.3025663
n1696257102,"1696257102",node,bus_stop,"Leerdam, Lingestein",5.1066327,51.8910585
n1696714925,"1696714925",node,bus_stop,Kerkstraat,5.050674,51.8595712
n1696883864,"1696883864",node,bus_stop,A. Romein-Verschoorlaan,4.362572,51.83744
n1696883865,"1696883865",node,bus_stop,A. Romein-Verschoorlaan,4.362547,51.837871
n1696883868,"1696883868",node,bus_stop,A. van Hattemstraat,4.3704912,51.8363935
n1696883869,"1696883869",node,bus_stop,A. van Hattemstraat,4.37057,51.8365659
n1697715799,"1697715799",node,bus_stop,Dorp,4.2597444,51.8615616
n1697715800,"1697715800",node,bus_stop,Dorp,4.259988,51.86157
n1697715804,"1697715804",node,bus_stop,Dorp,4.241429,51.86459
n1697715819,"1697715819",node,bus_stop,Dorp,4.241328,51.864589
n1697716183,"1697716183",node,bus_stop,Jumbo,4.168623,51.90021
n1697716879,"1697716879",node,bus_stop,Shannonweg,4.248674,51.874926
n1699273149,"1699273149",node,bus_stop,Acaciazoom,4.4705119,52.0426463
n1699273182,"1699273182",node,bus_stop,Acaciazoom,4.470937,52.0427153
n1699273343,"1699273343",node,bus_stop,Alkemenehof,4.5218372,52.0696441
n1699274507,"1699274507",node,bus_stop,Boslaan,4.3214198,52.0873072
n1699275369,"1699275369",node,bus_stop,Burgwal,4.3615818,52.0123233
n1699275420,"1699275420",node,bus_stop,Burgwal,4.3621328,52.0123792
n1699275451,"1699275451",node,bus_stop,Buys Ballotsingel,4.4149288,51.9179272
n1699275579,"1699275579",node,bus_stop,Leiden Centraal,4.4819402,52.1653295
n1699275611,"1699275611",node,bus_stop,Leiden Centraal,4.4823508,52.1654623
n1699275893,"1699275893",node,bus_stop,Amsterdamlaan,4.3489518,51.9353359
n1699276169,"1699276169",node,bus_stop,Cronesteinflat,4.4876518,52.1430738
n1699276197,"1699276197",node,bus_stop,Cronesteinflat,4.4887321,52.1436114
n1699276255,"1699276255",node,bus_stop,Darwinweg/Naturalis,4.4734994,52.1656469
n1699276299,"1699276299",node,bus_stop,Darwinweg/Naturalis,4.473888,52.1652573
n1699276537,"1699276537",node,bus_stop,De Poort,4.4090232,52.0479684
n1699277301,"1699277301",node,bus_stop,Dr. Jan Schoutenlaan,4.2326326,51.9389491
n1699277935,"1699277935",node,bus_stop,Franselaan,4.4215276,51.9171623
n1699277945,"1699277945",node,bus_stop,Franselaan,4.4201828,51.9174003
n1699278815,"1699278815",node,bus_stop,Laan van Ruyven,4.3998465,51.9952757
n1699279353,"1699279353",node,bus_stop,Haagse Schouw,4.4496089,52.1588938
n1699280545,"1699280545",node,bus_stop,Dr. Lelylaan/Haagse Schouwweg,4.4582873,52.1632033
n1699280564,"1699280564",node,bus_stop,Dillenburgsingel,4.3459758,51.9240186
n1699281513,"1699281513",node,bus_stop,Jogchem van der Houtweg,4.2286132,51.9727084
n1699283129,"1699283129",node,bus_stop,Koningshoek,4.2372844,51.9284258
n1699283223,"1699283223",node,bus_stop,Kopenhagenlaan,4.3553216,51.9366989
n1699283412,"1699283412",node,bus_stop,Kort Rapenburg,4.4850392,52.160746
n1699283641,"1699283641",node,bus_stop,Laan van 's-Gravenmade,4.3526385,52.0478925
n1699283665,"1699283665",node,bus_stop,Laan van 's-Gravenmade,4.3523035,52.0483603
n1699283791,"1699283791",node,bus_stop,Laan van Nootdorp,4.3844028,52.0526775
n1699283868,"1699283868",node,bus_stop,Laan van Ruyven,4.3990641,51.9950902
n1699283889,"1699283889",node,bus_stop,Laan van Ypenburg,4.3603568,52.0449822
n1699284506,"1699284506",node,bus_stop,Leliestraat,4.4943243,52.1508944
n1699284542,"1699284542",node,bus_stop,Leliestraat,4.4945285,52.1519937
n1699284579,"1699284579",node,bus_stop,Lepelaarsingel,4.3498076,51.9295561
n1699284669,"1699284669",node,bus_stop,Lepelaarsingel,4.3500893,51.9297643
n1699285034,"1699285034",node,bus_stop,Loevesteinlaan,4.2900007,52.0456678
n1699285515,"1699285515",node,bus_stop,Katwijkerlaan nr. 105,4.4654485,52.0374628
n1699285541,"1699285541",node,bus_stop,Katwijkerlaan nr. 105,4.4660688,52.0374109
n1699285571,"1699285571",node,bus_stop,Meidoornstraat,4.3570665,51.9186651
n1699285604,"1699285604",node,bus_stop,Meidoornstraat,4.3565262,51.9189765
n1699287185,"1699287185",node,bus_stop,Nieuwe Beestenmarkt,4.486114,52.1631557
n1699287491,"1699287491",node,bus_stop,Oostwaarts,4.4956191,52.0624221
n1699287856,"1699287856",node,bus_stop,Pelschans,4.5282717,52.0718705
n1699288130,"1699288130",node,bus_stop,Polakweg,4.3301883,52.0339132
n1699288147,"1699288147",node,bus_stop,Polakweg,4.3309653,52.0342518
n1699291550,"1699291550",node,bus_stop,Rotterdam Centraal,4.4684101,51.9239117
n1699292385,"1699292385",node,bus_stop,Station Schiedam Centrum,4.4091625,51.9214454
n1699294680,"1699294680",node,bus_stop,Universiteitsterrein,4.4611926,52.1666764
n1699294697,"1699294697",node,bus_stop,Universiteitsterrein,4.4610487,52.1667613
n1699294934,"1699294934",node,bus_stop,Verrijn Stuartlaan,4.3323327,52.0398074
n1699294979,"1699294979",node,bus_stop,Verrijn Stuartlaan,4.3330338,52.0397459
n1699295541,"1699295541",node,bus_stop,Volmerlaan,4.3297279,52.0378067
n1699295580,"1699295580",node,bus_stop,Volmerlaan,4.3295629,52.0381958
n1699296867,"1699296867",node,bus_stop,Zernikedreef,4.4706743,52.1666945
n1699296886,"1699296886",node,bus_stop,Zernikedreef,4.4709146,52.1667309
n1699297036,"1699297036",node,bus_stop,Zuidpoort,4.3635748,52.0081424
n1699297069,"1699297069",node,bus_stop,Zuidpoort,4.3643607,52.0083669
n1699297675,"1699297675",node,bus_stop,van der Duyn van Maasdamlaan,4.3608252,51.9125622
n1699297783,"1699297783",node,bus_stop,van der Duyn van Maasdamlaan,4.3607005,51.9133243
n1699385149,"1699385149",node,bus_stop,Leiden Centraal,4.4820767,52.1653846
n1699385169,"1699385169",node,bus_stop,Leiden Centraal,4.4822017,52.1654085
n1699494015,"1699494015",node,bus_stop,Ambachtsweg,4.2670756,52.0335717
n1699626729,"1699626729",node,bus_stop,Leiden Centraal Westzijde,4.4802771,52.1663674
n1699822059,"1699822059",node,bus_stop,Bruggestraat,4.642645,52.2186878
n1699822061,"1699822061",node,bus_stop,Alrijne Ziekenhuis,4.4811168,52.173543
n1699822093,"1699822093",node,bus_stop,Dorrestein,4.6082704,51.9655929
n1699822109,"1699822109",node,bus_stop,Dorrestein,4.6080101,51.9659764
n1699822119,"1699822119",node,bus_stop,Europalaan,4.6493476,52.1253621
n1699822131,"1699822131",node,bus_stop,Flemingweg,4.6293268,52.1242454
n1699822204,"1699822204",node,bus_stop,Goudmos,4.6104194,51.9746942
n1699822236,"1699822236",node,bus_stop,Groenoord,4.4935977,52.1687611
n1699822253,"1699822253",node,bus_stop,Herenhof,4.6612588,52.1526051
n1699822276,"1699822276",node,bus_stop,Julianasluis,4.6914136,51.9992118
n1699822287,"1699822287",node,bus_stop,Julianasluis,4.6921705,52.0000174
n1699822313,"1699822313",node,bus_stop,Roemer,4.6356208,52.0757128
n1699822329,"1699822329",node,bus_stop,Roemer,4.6348955,52.0759431
n1699822368,"1699822368",node,bus_stop,Kerkweg-West,4.6454504,52.0456613
n1699822431,"1699822431",node,bus_stop,Korevaarstraat,4.4933997,52.1554591
n1699822481,"1699822481",node,bus_stop,Energiepark,4.49006,52.1637182
n1699822492,"1699822492",node,bus_stop,Kromme Aar,4.6918568,52.1369232
n1699822521,"1699822521",node,bus_stop,Kromme Aar,4.69165,52.1372361
n1699822545,"1699822545",node,bus_stop,Kroonkruid,4.6169085,51.9773229
n1699822572,"1699822572",node,bus_stop,Kroonkruid,4.6167397,51.977391
n1699822628,"1699822628",node,bus_stop,Luxemburgsezoom,4.597363,51.96593
n1699822649,"1699822649",node,bus_stop,Metro Nesselande,4.5861469,51.9786235
n1699822652,"1699822652",node,bus_stop,Middelweg,4.6663515,51.9898512
n1699822653,"1699822653",node,bus_stop,Mr. P..D. Kleylaan,4.6032518,51.9663317
n1699822654,"1699822654",node,bus_stop,Mr. P.D. Kleylaan,4.6041233,51.9666176
n1699822665,"1699822665",node,bus_stop,Picképlein,4.4308151,52.241681
n1699822688,"1699822688",node,bus_stop,Posthof,4.4800255,52.1700207
n1699822765,"1699822765",node,bus_stop,Posthof,4.4799356,52.1703441
n1699822819,"1699822819",node,bus_stop,Rietbaan,4.578821,51.9573506
n1699822845,"1699822845",node,bus_stop,Rietbaan,4.5793578,51.9578545
n1699822885,"1699822885",node,bus_stop,Ringvaartlaan,4.6068178,51.9720577
n1699822926,"1699822926",node,bus_stop,Ringvaartlaan,4.6068952,51.9729366
n1699822953,"1699822953",node,bus_stop,Schipholweg,4.4869946,52.1685861
n1699822980,"1699822980",node,bus_stop,Schollevaartsedreef,4.5829339,51.9594763
n1699822990,"1699822990",node,bus_stop,Schollevaartsedreef,4.5848759,51.9600865
n1699823052,"1699823052",node,bus_stop,Sluislaan,4.6680042,51.9871829
n1699823094,"1699823094",node,bus_stop,Sniepweg,4.6426433,52.0428676
n1699823112,"1699823112",node,bus_stop,Sniepweg,4.6424359,52.0428644
n1699823129,"1699823129",node,bus_stop,Station,4.6507064,52.0444871
n1699823154,"1699823154",node,bus_stop,Station,4.6502336,52.0449066
n1699823165,"1699823165",node,bus_stop,Station,4.6182868,51.965176
n1699823236,"1699823236",node,bus_stop,Station,4.6178837,51.9653669
n1699823260,"1699823260",node,bus_stop,Winkelcentrum Gouweplein,4.6534373,52.0422793
n1699823353,"1699823353",node,bus_stop,Surinamestraat,4.5064228,52.1664661
n1699823395,"1699823395",node,bus_stop,Trade Centre,4.5872682,51.9614601
n1699823418,"1699823418",node,bus_stop,Trade Centre,4.5870566,51.961094
n1699823455,"1699823455",node,bus_stop,Vlierbaan,4.5746999,51.9557545
n1699823495,"1699823495",node,bus_stop,Vlierbaan,4.5752336,51.9557162
n1699823652,"1699823652",node,bus_stop,Vrijheidslaan,4.6004847,51.966019
n1699823686,"1699823686",node,bus_stop,Vrijheidslaan,4.6001137,51.9661778
n1699823786,"1699823786",node,bus_stop,Zegerbrug,4.7034042,52.1423225
n1699823823,"1699823823",node,bus_stop,Zegerbrug,4.7026516,52.1427072
n1699823871,"1699823871",node,bus_stop,Zegerplas,4.6880151,52.1407978
n1699967852,"1699967852",node,bus_stop,'t Goylaan,5.1213175,52.0660782
n1699967880,"1699967880",node,bus_stop,Constant Erzeijstraat,5.1201204,52.0668003
n1700757673,"1700757673",node,bus_stop,Louis Davidsstraat,4.8081286,52.3536236
n1702349011,"1702349011",node,bus_stop,C.K. Eloutstraat,4.811593,52.3543221
n1702349034,"1702349034",node,bus_stop,C.K. Eloutstraat,4.8117292,52.3545407
n1710002829,"1710002829",node,bus_stop,Centrum,4.7753679,51.5859717
n1710002843,"1710002843",node,bus_stop,Centrum,4.774871,51.5860712
n1710002927,"1710002927",node,bus_stop,Irenestraat,4.7703464,51.5810695
n1710002991,"1710002991",node,bus_stop,Irenestraat,4.7703629,51.5813187
n1710003190,"1710003190",node,bus_stop,Oranjeplein,4.6569706,51.4679565
n1710003373,"1710003373",node,bus_stop,Poolseweg,4.798046,51.5790311
n1710003734,"1710003734",node,bus_stop,Station,4.5321648,51.5888386
n1710349693,"1710349693",node,bus_stop,Absdaalseweg,4.041915,51.275631
n1710349819,"1710349819",node,bus_stop,Absdaalseweg,4.041811,51.275729
n1710349869,"1710349869",node,bus_stop,Alvarezlaan,3.846967,51.3196989
n1710350052,"1710350052",node,bus_stop,Alvarezlaan,3.8467357,51.3197498
n1710350158,"1710350158",node,bus_stop,Baljuwlaan,3.831098,51.283027
n1710350291,"1710350291",node,bus_stop,Baljuwlaan,3.830933,51.283249
n1710350548,"1710350548",node,bus_stop,Bernhardstraat,3.826301,51.231161
n1710350614,"1710350614",node,bus_stop,Bernhardstraat,3.826184,51.231223
n1710350650,"1710350650",node,bus_stop,Bijlokestraat,3.903854,51.269647
n1710350702,"1710350702",node,bus_stop,Bijlokestraat,3.904189,51.269921
n1710350725,"1710350725",node,bus_stop,Bolwerk,3.800095,51.229961
n1710350754,"1710350754",node,bus_stop,Bolwerk,3.800004,51.230095
n1710350860,"1710350860",node,bus_stop,Bonte Koe,3.915324,51.240512
n1710350975,"1710350975",node,bus_stop,Bonte Koe,3.915364,51.240602
n1710351011,"1710351011",node,bus_stop,Bossestraat,3.980576,51.323029
n1710351039,"1710351039",node,bus_stop,Bossestraat,3.980573,51.323127
n1710351760,"1710351760",node,bus_stop,Bredestraat,3.493555,51.328048
n1710351797,"1710351797",node,bus_stop,Brievenbus,3.938232,51.240287
n1710351824,"1710351824",node,bus_stop,Brievenbus,3.935819,51.2405
n1710351855,"1710351855",node,bus_stop,Brieversstraat,3.449168,51.247497
n1710351871,"1710351871",node,bus_stop,Brugsevaart,3.483547,51.321313
n1710351912,"1710351912",node,bus_stop,Brugsevaart,3.4842407,51.3215029
n1710351915,"1710351915",node,bus_stop,Busstation Biervliet,3.680834,51.327527
n1710351925,"1710351925",node,bus_stop,Busstation,3.780762,51.308095
n1710352003,"1710352003",node,bus_stop,Busstation Westerscheldetunnel,3.813851,51.32726
n1710352008,"1710352008",node,bus_stop,Busstation Westerscheldetunnel,3.813394,51.327623
n1710352036,"1710352036",node,bus_stop,Busstation Westerscheldetunnel,3.813611,51.327545
n1710352046,"1710352046",node,bus_stop,Busstation Westerscheldetunnel,3.813402,51.327803
n1710352053,"1710352053",node,bus_stop,Busstation,3.913775,51.312718
n1710352080,"1710352080",node,bus_stop,Busstation,3.913314,51.312784
n1710352147,"1710352147",node,bus_stop,Camping de Bonte Hoeve,3.5071364,51.3008416
n1710352159,"1710352159",node,bus_stop,Camping de Meidoorn,3.388251,51.313881
n1710352180,"1710352180",node,bus_stop,Camping de Meidoorn,3.388477,51.313956
n1710352276,"1710352276",node,bus_stop,Grens,4.164171,51.292784
n1710352308,"1710352308",node,bus_stop,Grens,4.16427,51.292848
n1710352380,"1710352380",node,bus_stop,Cloosterstraat,4.020177,51.367101
n1710352427,"1710352427",node,bus_stop,Cloosterstraat,4.020477,51.367149
n1710352441,"1710352441",node,bus_stop,Crijnssenstraat,3.915885,51.264055
n1710352460,"1710352460",node,bus_stop,Crijnssenstraat,3.916006,51.264308
n1710352520,"1710352520",node,bus_stop,De Blaauwe Hoeve,4.061781,51.290422
n1710352546,"1710352546",node,bus_stop,De Blaauwe Hoeve,4.061518,51.290599
n1710352622,"1710352622",node,bus_stop,De Knol,3.803243,51.319897
n1710352637,"1710352637",node,bus_stop,De Knol,3.804903,51.320441
n1710352726,"1710352726",node,bus_stop,De Sterre,4.089525,51.266112
n1710352826,"1710352826",node,bus_stop,De Vurssche,3.902678,51.265254
n1710352828,"1710352828",node,bus_stop,De Vurssche,3.902732,51.265335
n1710352876,"1710352876",node,bus_stop,De Westkant,3.822386,51.339072
